text,star_rating,helpful,id
"I was nervous to try this....watches YouTube videos before using it. I have extremely thick hair and she’s a lot regularly. Did not notice an increase in hair loss like other people did but I only use it about once a week.

I did burn myself on it the first time I used it. Don’t touch hot metal. Lol.

The first few times I felt like my hair was too frizzy for my liking, but then discovered that I just have to let my hair air dry about 60% before sectioning and drying. Much sleeker as it used less heat to dry it all.

Overall, I am extremely happy with my purchase! I actually fix my hair now. Before it would take me over an hour. With this I can finish it in less than 30 minutes!",5,0,B01LSUQSB0
"Hmmmmm.... this product has its pros and cons. Overall, I find it useful and I've made it part of my regime. It grasps the hair very well and does an excellent job straightening my wavy, frizzy hair. It does get super hot on high though, and the low setting is cooler but it takes a lot longer to use on low. I wish there could be a high setting that wasn't so hot. Also, I find that I still have to run a flat iron over my ends before I'm finished or my hair is still too frizzy. Another key is to get your hair pretty dry before you use it or it will take you a lot more time.",4,0,B01LSUQSB0
"I am an air-dry kind of girl but sometimes I get in a hurry and don't want to look so air-dried out in public. I kept hearing great things about this blow dryer so I decided to check it out. First - it's bigger than I expected. My hair is just past my shoulder blades so that isn't a huge problem but if you have short hair this dryer will not be for you. Second - I had low-ish expectations. I've owned many a ""brush blow dryer"" over the years that I had to wait to use until my hair was almost dry because they dryer had no air power to actually dry wet hair. This thing has tons of power and does a great job. My hair dries quickly and smoothly and is left looking like I just left the salon after a blowout. Highly recommend this blow dryer. I haven't noticed any of the issues others mention in their reviews but I did but the extended warranty just in case.",5,0,B01LSUQSB0
"When I first purchased this product around Christmas I absolutely loved it. I have thick, course, frizzy highlighted hair that when I blow dry my hair it’s huge and puffy. When I started using this blow dry I feel in love cause it made my hair so smooth and less frizzy. I didn’t have to take an hour straightening it. However, after about 3 or 4 months of using it once or twice a week I started noticing my hair breaking off in spots I’ve never seen before. I’m talking big huge spots that my hair is now only a couple inches long and I have long hair below my shoulders. U can not control the temperature on this dryer. It only has a cool setting and a hot setting that gets really really hot. Then your placing your hair on the metal that is getting so hot you can’t touch it. I would think twice before purchasing. I’m not saying this is happening to everyone but for sure to my hair type.",1,3,B01LSUQSB0
"This product is a must if you have broken/damaged/frizzy hair. I used to air dry my hair and then have to straighten it and it always took so long and be such a pain. With this, it looks like I just came from the salon almost. It takes about the same amount of time as it does to blow dry, however it’s more effective in styling which is a big deal for me. I wash my hair every 4-5 nights to keep my color fresh and usually this has helped keep my hair looking styled for most of that time. Also the cooling setting really helps set in the style. It is loud, keep that in mind.",5,0,B01LSUQSB0
"I love it! And keep checking the price it was $43 last Weds or so. Anyway, I actually had not planned to wash my hair till Sat so I worked out, washed hair, applied a little serum and omg this thing was magic. As I get older, my hair seems thinner but takes forever to dry and is a little frizzy. This did I say, is magic? First off, I just ran the wet brush through for the initial detangling and started using this. It actually takes a few minutes to warm up and after it did, I just brushed my way to smooth, shiny and straight. Then, after today's run, same washed and dried. I think it may have taken 10 minutes total? The only thing I found as a little bit of a detraction is I'm not sure how volumizing it is but it is truly a time saver. With two daughters with long hair and my medium length hair, we needed another hair tool like not at all but this is a keeper. Plus on my non wash days, it will be easy to just style with a curling iron or whatever now that there is no frizz. I don't know why the price fluctuates but keep your eyes out, I got lucky I guess.",5,0,B01LSUQSB0
"I've had this for almost a month now, and definitely think it was worth the money. A few things to note:
-Really think about those dimensions because it is quite large. I was still surprised when I opened the box. That said, I have shoulder-length hair (just above the shoulder) and it works really well.
-The metal can get pretty hot, just be careful how you hold it, and, like with freshly straightened hair, be careful how quickly you touch your hair after running this through it.
-It is a little loud on the high setting, I use ear plugs because my ears are a bit sensitive.
-Clip your hair up into sections/layers for the most efficient process and best result. My hair is still wavy from an American Wave perm I had done over six months ago, but it comes up perfectly straight and styled when I dry it in sections/layers.
-I don't save a ton of time over the standard round brush + hair dryer combination, maybe five minutes, but it is SO MUCH EASIER to use this and my free hand to maneuver my hair.",5,0,B01LSUQSB0
"LOVE LOVE LOVE. I always want salon styled hair. However, I have so much hair and it’s so thick that using a regular blow dryer and brush was too much hassle. A flat iron gets my hair too straight and doesn’t have the blow out look. This dryer is amazing. It saves so much time (20 mins from damp to styled - with mid length hair) and is so easy to use. For the amount of time I’ve had it, it’s worked well. I’m hoping it lasts a while. Truly been worth the purchase.",5,One,B01LSUQSB0
"First!!!- she did NOT suffer. Day before this arrived i detangled her hair (2hrs, took it slow and gentle) the day it arrived i deep conditioned her hair. Gave her a screen and gave her skittles. One skittle per section.

Now, it did take a while, first time so its fine also shes a little. But loook at it! I took my time in each section, used low heat till smooth and the high for the final pass. The edges and roots are not sleek because I was not going to do that to her.

Ok, it did not stay super smooth, it got real frizzy an hour later. Didn't use a product to prevent that (don't have it) but it was so easy to braid her hair.

Mom shammers-
We love our daughters hair. She is biracial so it is hard for me to do her hair naturally. I have a skin condition in my hands and get irritated to the point where my flesh peels when i use all sorts of new products. Also this makes it so that she doesn't suffer when combing her hair which is the main reason i bought it Honestly she did not cry from me using this thing.

I'll be using this with my other daughter, if my thoughts change I'll update this post.",5,One,B01LSUQSB0
"It would be nice to be able to like this more, but it has significant drawbacks. It dries fairly well, and does smooth hair. However, it is surprisingly heavy which is problematic for a dryer/styler. Working overhead and in the back is difficult with the weight. The hot setting is very hot, too much so to be usable. Warm is ok. It is extremely loud on all settings but warm, and even that is loud. Improvements are needed to make it worthwhile.",3,One,B01LSUQSB0
"For the first time in my life, I've experienced smooth, sleek, shiny hair without having been to the stylist! You know that look that the stylist does that we as normal humans can never replicate? That's what this hairdryer brush does for me. I have shoulder length hair and do a thorough towel dry and then an upside down blow dry with my other big dryer to get my hair to damp. Then I use the Revlon One-Step dryer to sections of my hair (I clip up my hair and take sections to dry). I love this and highly recommend it. This dryer has reduced my ""get ready' time by 80% as compared to my prior method.",5,0,B01LSUQSB0
"I was so skeptical of this product and didn't order it for years because I assumed it was a gimmick. Well, I regret my skepticism. It really is amazing. It gives me a better blowout than my hairdresser and in 12 minutes at that! I have fairly thick, wavy but kind of curly, very frizzy hair; and, after using this, my hair is smooth and shiny! It stays that way too!

I wait until my hair is 80% dry, and, then, section my hair in 4 and use this. The key is to make sure you run it like you would a round brush on the underside of your hair. Then, spin it like you would a round brush after the hair has had some heat drying. That's a poor description, but if you Google and watch any of the instructional videos that's what I'm describing.

My only negative is that I brought this to Mexico, and my hair wasn't quite as smooth. I think it's because I used it when my hair was wetter, and the bathroom was still humid.

10/10 recommend.",5,0,B01LSUQSB0
"I have super thick curly hair. With a normal hair dryer I can take over an hour just to dry it completely, and even then, there are still parts that I can’t get totally dry. This thing has changed my hair routine. Not only does it allow me to dry my hair in less time, but it also allows me to dry it smoother and straighter so if I am in a hurry or not feeling like doing my hair that second, it allows me to throw it up into a pony tail and still look fine. Makes straightening much quicker too which is awesome because fighting wavy hair at the back of my head to straighten is near impossible. This fixes that big time. I’m so sad it took me this long to discover this tool, I wish I would have had it years ago!",5,0,B01LSUQSB0
"Oh. My. Gosh. Let me start off by saying I HATE doing my hair. It's long, straight and really fine so I just let it air dry and call it a day but that leaves it flat, frizzy and a little wavy in the back. Well I got this puppy in the mail today so immediately jumped in the shower so I could use my new drying brush and HOLY SH*T this thing is literally magic! It dried it so silky smooth and gave me so much volume. I used it on the low setting first then high and was blown away. I need to watch youtube on how to get it to come out more curly but I am in love! I will forever be drying my hair this way I feel like a damn hair model lol. So basically...just buy the thing. You wont regret it!",5,0,B01LSUQSB0
"My normal hair routine is leave in conditioner, brush lightly and leave down until dry. Because if I pull it up, it will still be damp 12-16 hours later.

I shower before bed many nights, thanks to my work schedule. The first time I used this my hair was damp the next morning. Fifteen minutes on low heat and my thick waist length hair was dry. Had volume that the weight normally doesn't allow for as it dried and was less frizzy.

I look forward to using this more often and loved the look even though I halfheartedly used it in a rush.",5,0,B01LSUQSB0
"Makes a blow out at home easier- Less heat and tools on your hair. It Could be better. I have naturally wavy/curly frizzy hair and it did a nice job straightening it out. It dries damp hair quickly. It does NOT get it silky smooth and completely frizz free but it’s good enough. It didn’t really add any volume even though I was lifting at the root. And trying to add volume. It does pull at you hair and pull out hair a little bit because of the boar-like bristles. Beware it still gets really hot on high so still use a thermal protectorant and you can burn your fingers and scalp. The biggest negative I have is that the handle is too wide. I have large hands and it was still cumbersome to hold it at the narrowest part.
I would recommend it but you still may need to touch up with a flat iron if you want it silky smooth.",3,2,B01LSUQSB0
"Total dud, TWICE! Bought the first brush, it stopped working after only eleven days. Had it replaced with another, then it became too hot to even hold after a couple months. I’m talking so hot that I’d style half of my hair, then I would need to unplug it, let it cool off for about 20 minutes or more, then plug it back in to finish the other side of my hair! What a total dud. I ended up purchasing a different brand of the same style brush and it’s been working SO much better. I cannot recommend this Revlon brush to anyone. Total waste of time.",1,0,B01LSUQSB0
"I am one of those very lazy people that doesn’t like doing my hair at all and blow drying it was always a pain. I am black. My hair is thick and mid length. Unlike most of my family, I have no idea what to do with my own hair so this thing was a godsend! I finally got my hair to blow dry straight and I was done with styling in about 30 minutes after I got out of the shower from washing my hair. Believe me that is an accomplishment. Usually it is an all day or all night affair. If you want something easy to use and you have at least hair to your neck then buy one!",5,One,B01LSUQSB0
"This is the absolute best blow dryer on the planet! I am a hair fanatic. If I were ever stranded on a island and could only bring one beauty product it would be this! I blow dry my hair a minimum of 2 times a week. I own 4 other blow dryers and they are all trash in comparison and they’re all more expensive and a waste of money! I have a dyson that I paid $400 for and it’s just collecting dust. A Ferrari, a Elchim, and a Buttercup all high end blow dryers and they are all a waste of money and space.

This has cut my blow dry time in half! I get great results it does take away a little of the body and flattens my hair a little, but I don’t mind. If you’re even thinking about trying this out I highly highly highly recommend it. I have made 10 of my friends buy it too and they all thank me constantly. Do yourself a favor and buy this now!",5,One,B01LSUQSB0
"I have INSANELY thick hair. As in, I've been asked before if I'm Native American AND if I was ""mixed"" or mulatto. Despite those nasty remarks, my hair won't quit! It will normally take me a solid 43 minutes just to blow dry it all. Don't even ask about styling time! I originally purchased this for my thick, wavy haired daughter, but it's become my go-to!! It takes less than 20 minutes to dry and straighten my crazy, thick, wavy hair!! The bristles DO occasionally pull and it hurts like heck, but an additional brush can smooth everything out in the meanwhile. This thing has honestly become a gamechanger and godsend for my hair care!!! Also, ignore my ridiculous photos. My dyed (naturally red) hair was so dark that it's hard to tell that it was soaking wet to begin with!!",5,0,B01LSUQSB0
"This product is amazing! I am not talented in the hair department at all and this product makes it look like I know what I'm doing. My hair looks like a professional blow out when I am doing using this product. Its easy to handle and works great. I did watch a few youtube videos for tips and that helped (again, novice here). Took me a couple times to get the hang of it. Drying time seems to take a tad longer than using a regular hair dryer, but I don't have to straighten or do anything else when its done, so it actually saves time. Highly Recommend!!!",5,0,B01LSUQSB0
"Was always a little hesitant to use a big heating brush since I have really thin and fine hair. One of my girlfriends loves it so much so I thought I give it a try. I use the low heat and it works awesome. My hair doesn’t get tangled up and it makes it look more shiny and healthy with lots more volume. Really easy to use. Only on thing I’d change, wished it would be a little lighter and smaller. Def an awesome replacement for a destroying blow dryer.",5,One,B01LSUQSB0
"Pros, the high setting is hot and fast. The brush goes through hair easily. Definitely easier than the brush and hair dryer dance. I am horrible at doing my hair, but this works great. Because it gets so hot on high I bought some product to protect my hair. I should use the lower settings which are great, but I’m a busy working mom and am always rushing. It is definitely for at least medium length hair, and it is a little big, but to me still way easier than brush and dryer. The only thing I don’t like about it is the horrible, loud, whiny noise it makes. Pretty sure that temporarily effects my hearing. It’s awful, but not awful enough for me to not use it. Another friend recommended this with equal enthusiasm, and I’m so glad she did.",5,0,B01LSUQSB0
"I liked how powerful it was and how quick it was the dry my hair, plug in turn the dial and use. But I didn't like the temp control was cool, low, high. High was almost too hot, low was taking forever to dry, and cool is for styling.

The size is decent and I like there is a spot at the end that you can hold while drying but if your finger slips the plate will burn you.

Also kind if wish if I want to stop and get another section of hair their was an easy on and off rather than turning the knob everytime. Like a normal dryer that you set to high, medium, low, and then just flip on and off.",4,One,B01LSUQSB0
"I rarely write reviews. But if I can help make just one person think twice about buying this, it’s worth it.

I loved it the first few times I used it. It really does add volume, leave the hair sleek and shiny and straight. BUT this thing gets SOOOOO HOT that it BURNED MY HAIR OFF MID SHAFT (I use heat protection spray, too). I didn’t notice it the first couple of times I used it. But then I started to notice my hair wasn’t laying quite right on one side. I didn’t think much of it, but then I literally saw it happen. A chunk came off, so I looked and had spots of missing hair all over.

The sad part is I saw reviews that said this happens and I ignored them. I wish I hadn’t. The metal just gets too hot for wet hair.",1,One,B01LSUQSB0
"After trying a few other products from other companies and returning them I came across this hair dryer. I knew when I first plugged it in that it was already better made than the other ones that I had tried. The design of the brush head makes it very easy to get very close to your head without burning your scalp. It has a small finger tip handle on one end that make it easier to roll your hair. It has 3 settings for temp and speed. The first is high speed and cool air, the second is low speed with heat, and the last setting is high speed with heat. The force of the air on high speed is as strong if not stronger than my regular hair dryer. It has made my morning getting ready easier and a lot faster because of how efficient this hair dryer is. I strongly recommend this hair dryer.",5,0,B01LSUQSB0
"This brush works the best in terms of quick drying. However, after inly 3 months of use, it became very hot and started to smoke so I replaced it with a competitor‘s brand. I also like the stiffer brissles. If it had not over heated. I would still be using it but no need to catch my hair in fire. I was hoping better for a Revlon product.",2,7,B01LSUQSB0
"I am NOT a review writer. In fact, this is my first review for any product. I am the one that reads everyone else's review and then make my decision. As per, I read so many reviews and watched so many YouTube videos about this Revlon One Step Hair Dryer and Volumizer. I have, I'd say average hair. But I hate my hair. I've always had waves and new growth/baby hair and it frizzes A LOT! It dries wavy if I leave it alone. My hair holds a curl AND falls nicely straight if I flat iron it. Most of the time I just use the old fashioned roller brush and hair dryer. Which leaves me with sore arms and shoulders and half my makeup needing a touch up from sweating it off after I'm done. Then this thing pops up in my feed on the book of faces and pinterest. The more I read about it, the more I wanted one. It arrived today. Of course, being quarantined what else is there to do than play with my hair? Used it for the first time today with my usual hair products that work for me. I am absolutely blown away at how my hair turned out. It's soft, straight, smooth and the perfect turn under at the ends. After I did my hair, I hopped in my Jeep, took the freedom panels off and rolled the windows down for a brilliant drive. Normally I'd wear a hat and pull me hair back. Today my wisps flew. Got home a little while ago and ran my fingers through my hair. Minus a couple of tangles, my hair was still salon smooth, salon silky and salon straight after running around semi-topless for a couple of hours. I had my doubts because nothing seems to make my hair do the right thing. Now, I'm in love with my hair again. This one step blow dryer is a life changer for me and I am now forever in love with my hair. I can't wait to style it again.

I will say, the high setting is hotter than the fire of 1,000 sun's. The low setting worked perfectly. If you have sensitive skin, take this to mind. Good luck ladies and enjoy!!",5,One,B01LSUQSB0
"Oh. My. Goodness. I am in love with this product! My daughters (age 12 & 8) are in love with this product. I’m not sure how we ever got along without it. We all have long, stick- straight, thick hair. BUT, it isn’t soft or fine. It’s coarse. I’ve never had wash & go hair, or even wash & dry & go hair, so this is life-changing! I always had to curl or straighten. My hair has enough texture to loosely hold curl, but would only be soft & smooth with a straightener. Now I have put both away. I first use a heat protector on all of us (Redken 25 Benefits that I love), then use this to dry. I can achieve a flip under at the ends (not a full curl) & a bit of lift at the root for volume (I use gel & a volumizer on my own). The end result is that all of our hair has never looked better! It’s manageable, smooth & silky! And I am thrilled to finally have wash & dry & go hair... what a time saver from the hot rollers or hair straightener! Revlon One-Step for the win!",5,2,B01LSUQSB0
"I have VERY long (down to the buttcrack lol) AND super thick hair... It still takes me a long time to dry my hair with this, but it cuts the time it takes in half or more... I spend about 30ish minutes blow-drying my hair with this but this is a serious improvement for me because that time is easily doubled or MORE if I were to do it any other way. I normally wouldn't blow dry my hair BECAUSE it just takes too long and my arms just do NOT have the strength to deal with it... This has been a godsend! I just wish it blew a little harder. I feel like it doesn't blow as hard as a regular blow dryer on the highest setting, but honestly, that still doesn't deter me from using it. I would buy this again in a heartbeat if I needed to.",5,0,B01LSUQSB0
"UPDATE ON THE BOTTOM!!!

FIRST POST:
First, I love this product! It is everything it says it is! I have thick, curly hair, long, and lots of hair! My hair is dried, smooth, shiny, and straight after 15 min of use sometimes 20!

IMPORTANT:
One day before work, I used the product thinking it was going to take 15 min but suddenly a loud NOISE came from it sounding like it was going to explore. Freaked me out and I turned off immediately. I contacted amazon and they replaced the product. The new one arrived two days later! Incredible! So far I have used the new one only once. I hope the issue won’t happen again. I will come back with updates.

LATEST UPDATE:
I changed my 4 starts to 1 star for this product and here is why BUT first of all I need to give 10000+++ stars to AMAZON! Incredible costumer service. They are refunding my money back (still waiting since everything happened today so the money will take a few days to get to my account). Thanks Amazon for an incredible customer service! Amazing!

The SAME problem happened with me about this product. After a few weeks of usage, this weird loud noise and funky burnt smell came as if the dryer is about to explore. It’s very strange and scary. The first time it happened it was about in the middle of drying my hair. The second time it happened it was in the beginning process when drying my hair. The product is great when it comes to drying your hair but it seems like the lifetime is super short. Less then 3 months and that’s disappointing. I blow dry my hair with this product about once a week and sometimes twice a week. It only lasted less then 3 months. The worse part is that it sounds like it is going to explore it’s a scary noise and it smells burnt. :/

I am wondering if other people are experiencing the same.",1,2,B01LSUQSB0
"I have really thick hair. Like hair that takes forever to dry and layers upon layers of thickness that seems never ending. Even though this hairdrying brush is quite pricey, it was completely worth it. My hair looks so much different and it stays up and bouncy through a whole work shift. I'm pretty sure this hair dryer doesn't work on hair like mine if I didn't use mousse. I'm just so happy that all the layers of my hair can get dried and have a blowout looking effect in just as little as 10 minutes.

I did just as some of the reviews said though and had my hair semi-dry before using. It gives a better effect and a more desired results for me.",5,One,B01LSUQSB0
"This thing is amazing. I really suck at hair tools usually, so I normally just blow dry and go. I used this for the first time this morning and I look like I went in to the salon and got a blow out. You just lift a section of hair, put it at the roots, roll it outwards and pull through the end. Then once you do your whole head you just put it on the cold setting to set it. My hair looks better now than it has looked in several years! For perspective, I have fine and style resistant hair. I also used this on my mother who has thick and coarse hair, she looks beautiful. She is going online right now and buying it. I completely recommend this dryer brush!!!!",5,One,B01LSUQSB0
"If you have thick hair you NEED THIS! I have always been told I have the thickest hair. Doesn’t matter where or what hairstylist I see, in my 30 years of getting my hair cut, and living in both the states and Canada, I have ALWAYS been told by whoever is doing my hair that I have the most hair they have probably ever seen.
I have always hated doing my own hair because it’s so heavy when wet, and takes at least 30 or so mins to blow dry at my blow dryers hottest temp, and take about 20-30 to flat iron or general style if you know what you’re doing. I saw this advertised and thought I had to try it. Well I was blown (no pun intended) away by how fast it dries my hair/styles my hair! The first time I used it I timed myself and I’m pleased to say that from fresh out of the shower to styled dry it was 15MINS!!!! It gives you that nice professional blow out look, and it’s so easy to use!
The handle is kind of big and the overall product is bigger than I anticipated but not too big to hold comfortably (for me at least)
The only fault I have with this is that the temp control is either really hot or less hot. Cool setting I don’t feel is really that cool. Although I don’t really use the cool setting it’s just something I noted.
Overall such a great product for the money and all thick haired people need this!!",5,0,B01LSUQSB0
"I wanted to wait a while before I wrote a review as I noticed there were a lot of mechanical complaints about this product. I bought it in February 2019. I have absolutely no hair skills and could never coordinate using a brush and blow dryer so I’ve always just blow dried my hair and used a flat iron. This product is AMAZING and actually makes my hair look professionally done every time. It actually volumizes and my hair even seems healthier at this point. In October 2019 it finally started having the issues that everyone complains about... it smelled like it was burning, made a popping sound and stopped blowing air. Super disappointing. I contacted revlon customer service and no questions asked, they’re sending me a brand new one (although he did specify it’s a different color but same product). They did t even ask me to send back the broken one. So 5 stars for the product and 5 stars for customer service. Definitely a must buy but keep in mind it’s likely you’ll eventually have these mechanical issues.",5,0,B01LSUQSB0
As a stylist of 21 yrs this works wonders if you have any kinda length past your chin! It will not work with shorter hair. It’s easy to work behind a head and get hair dry as a stylist but it was nice to actually do my own hair with one tool blowing and brushing. Helped get my waves out easily. I didn’t time it but it definitely wasn’t too long (started from mostly dry still damp) good news is my carpel tunnel didn’t flare and make my hands numb like a traditional brush and blow dryer. I was impressed for a home tool.,5,One,B01LSUQSB0
"I was looking for one to replace an older brush dryer I dropped and broke. I understand all the positive reviews, but it tends to just straigten hair. From the write up, I was expecting to be able to add soft curls or waves, so I'm disappointed in not being able to do that. I agree with many other reviews that it is loud and heavy, but I dries quickly so you don't have to have it on for very long.",4,One,B01LSUQSB0
"I decided to purchase this product because of the many great things and reviews I’ve heard about it from friends. I must say it is AMAZING! I naturally have wavy, thick and frizzy hair so at first I was iffy about whether or not it would really work on my hair type. But boy was I impressed! So simple and easy to use!! The key is to use it on partially dry hair. Make sure you section off your hair as well to get each piece blown out. It does get pretty hot as with other heat tools so just be aware and careful. But other than that, it definitely cut my hair time in half compared to my usual blowout and using a curling iron or straightener to style. Afterwards, my hair came out smooth, bouncy and frizz free! It really creates the blowout look from a salon! Kudos to Revlon!!!",5,One,B01LSUQSB0
I was super skeptic about buying this as my hair is very thick coarse wavy and frizzy. Only good quality straightners and dryers work on my hair even even those take very long time. But I suck at hair styling and I wanted a product that cut the time in half without making my hair more frizzy. This was perfect for that! I am able to do the job in half the time and I am able to use this more efficiently than the usual hair dryer. I still have fly away hairs on the top but the bottom becomes very smooth. But that jusy might be my hair quality or my poor lazy hair styling skills.,5,0,B01LSUQSB0
"I'm going to say that super cliche thing. I barely EVER leave reviews. I cannot believe how AMAZING this thing is!!! My hair takes about 45 minutes from start to finish out of the shower. I have super duper thick wavy hair and I need to go in about 5 or 6 layers to really get a good dry and then start over with the straightener. All of this was done from sopping wet, totally straight, shiny, and soft in just 9 minutes (of course I timed it.) I did 4 heavy layers instead and dang. This product kicks butt. I hesitated buying this because the straightener brushes I had tried were all so awful but not this. After seeing a ton of mom's on Instagram saying this was how they did their hair so quickly and nicely with little babies, I decided to try it. I was so skeptical, I even saved the Amazon box to return it because I was so sure it'd be such a flop. It. Is. Not. Buy it! It will cut down your get ready time.by 50% or more!!!!",5,3,B01LSUQSB0
"Wish I bought this sooner. A bunch of my co-workers said this thing was amazing. But I’ve had a revlon curling iron and it was the absolute worst, so I was very skeptical. Then a few of my hair dresser friends started saying how great it was so I tried it. I regret waiting so long to buy it. I don’t have to flat iron or cur my ends, it works that well. Temperature control isn’t great. It gets extremely hot, so just be careful. I make sure to apply a heat protectant product to my hair prior to using. And it’s best used on damp hair, not soaking wet hair.",4,0,B01LSUQSB0
"I've recently let my hair go gray so learning how to style a different texture hair. I have thick wavy to curly hair and prefer it straightened. Struggled with the blower and round brush and a flat iron and never happy with the results. This round blower brush is a GAME CHANGER!! It was larger than I expected, and thought it would be unmanageable, but after couple uses I found it to be super easy! In the morning when hair is a mess I just do a light spray with a little water bottle and put this dryer to work. Within minutes my hair is smooth and ready to go!",5,One,B01LSUQSB0
"I have naturally wavy hair, and since I've bought this dryer, I feel like my hair texture has improved since I use less heated stylers on it. I rarely straightened my hair before because it looked flat and lifeless. I dye my hair unnatural colors so it looked extra unhealthy when straightening it. This styler give volume and bounce to my hair. I get lots of compliemnts when I use it. It works quickly even on very wet hair. I did have to change the spray I use as a heat protectant because even on the low setting it was setting off my smoke alarm. I'm over the moon about the results, I recommend it to anyone wanting an easy styler.",5,0,B01LSUQSB0
"My daughter has shoulder length, wavy, healthy hair - I was able to give her a beautiful blow out in ~30 minutes.

However, I have fluffy Irish curls and I still had to flat iron my hair because this device made it frizzy.

Things to consider:
1. The air blows out at all angles - so if you need downward-only due to damaged cuticles like myself, you'll get frizzies.
2. The ""cool"" mode is not cool at all. It's also not easy to change the heat settings while in motion since it has a turn-dial at the bottom of the handle.

So, overall it is easier and quicker to dry the hair IF your hair is healthy.",4,One,B01LSUQSB0
"This is a game changer! I rarely write reviews, and I buy from amazon practically every day. I got this this afternoon, jumped in the shower to get my hair wet, and couldn’t wait to try it. When I got out, I wrapped my hair in an absorbent towel, and let it dry for about 10 minutes. I have thick, wavy hair so it was still considerably wet when I took the towel off. I sprayed my hair with a heat protectant, and went to work. 15 minutes tops to get it completely dry and looking like I just left the salon. Side note: I am not a girly-girly and usually end up burning my neck or face with my big barreled iron that I usually use. I also tend to end up with a portion of hair on the top that I have no idea what to do with. This dryer/Volumizer/straightener just did an AMAZING job and I am so excited to have this in my bathroom. I would highly, highly recommend this product!!!",5,0,B01LSUQSB0
"So I bought this a few months ago. Since I've been mostly adhering to social distancing guidelines and not really leaving my house other than for errands, I've mostly just been letting my hair air dry, but in the past month decided to try this out. Totally has exceeded my expectations. It's taken me a few times to use it to really figure out how best to style my hair but i love the way it looks. My hair holds up in the wind and tolerates being put up without any crimping or wrinkles and it lasts for a few days. A few tips: the thicker your hair, obviously the longer it takes to dry, so try for thinner segments (I also feel like this gives my hair better texture and volume). Also, let your hair air dry for 15 or 20 minutes before doing it, I think I've had the best results that way.

100% would buy again, whenever this dies. Totally worth the money, as I usually would blow dry then straighten my hair but this basically is one and done.",5,0,B01LSUQSB0
This is amazing. I have this coarse curly hair which takes normally 30 min to dry and then another 30 with a hair straightener. This dryer is a game changer. 15 min my hair is dried and styled. Quick hint : if your hair is think you may want to let it get damp or do a quick 5 min hair dryer on it to get it to a damp state. It will take a long time if sopping wet hair. I love it my hair looks healthy and it gives you a salon level blow out on your own.,5,One,B01LSUQSB0
"Used this once and am already dubbing it one of THE most overrated products. Not only is it obnoxiously loud and had an accompanying high-pitched ringing noise, but if anything it flattened my normally thick, voluminous hair. My hand is also throbbing after gripping onto that giant handle so tightly and the back of my neck has just started to cool down after it got scorched whole drying the under layer of my hair. I’m so disappointed!",2,One,B01LSUQSB0
"Wow, surprisingly good! New favorite hair tool! My hair is thick, somewhat curly and tends to frizz in humidity. I usually spend about 25 minutes drying it straight with a large round brush. About 5 minutes after done, the back just does it's thing and I end up with a section that lays opposite the rest. Picture an inch or so curling one weird way while the rest lays flat - and rarely the same section day to day. Even a flat iron doesn't help with this. I tried this drying brush, with low expectations and I'm thrilled with the results. My hair has laid straight all day, no weird wavy piece. I read all of the reviews and this is what worked for me: Heat spray, followed by drying hair with regular dryer until about 80% dry. Then finished with this dryer/brush. Total time 12 minutes!!!! This will not dry your hair just out of the shower - it's too hot and doesn't work well on very wet hair. So, either air dry or blow dry first until mostly dry (just like the hair salon before they start styling with brush) then finished with this.",5,0,B01LSUQSB0
I get it now. This thing really is friggin’ amazing! I have thinner hair but not super super thin. It just gets oily easy and limp easy. This gives me so much volume but it also makes my hair sleek and shiny. I add a little dry shampoo at night and can go another day or 2 without a wash! Great replacement blow out! It was worth every penny! The ONLY thing I will add is that there is a slight learning curve on how to use it. I highly suggest just watching a quick YouTube video on how to use it and then you’ll be set. I no longer have to use a straightener on my hair. I’m saving myself so much heat damage! BUY THIS NOW!,5,0,B01LSUQSB0
I really want to like this product but I didn’t find it to be as useful as I had hope. Issue #1 The product is heavier than I anticipated. Issue #2 the bristles kept falling off. Consistently I found 15+ bristles all over my counter with each use. Issue #3 It didn’t save as much time compare to using a blow dryer. Issue #4 The “cool tip” isn’t that cool. You can still get burn as if you touch a hot curling iron. I read many reviews comparing Revlon vs the imitation ones and consensus is that the imitation ones don’t have the the cool tip and it can get really hot (gloves recommended by other users). This is one of the reasons I opted to purchase the Revlon so it is disappointing. I still have to be careful to not accidentally touch the “cool tip” while using. Issue #5 My hair is just as frizzy vs using a blow dryer.,2,One,B01LSUQSB0
"I’m shocked by how well this worked for me! I never use heat styling tools, especially blow dryers, because my hair becomes an unruly, frizzy, poofy, triangle-shaped mess, but when I used this my hair was sleek and smooth in under 5 minutes. Keep in mind though, if you have thick, curly hair like mine, this isn’t going to straighten your hair; that isn’t its purpose. It’s a little heavy due to its large size, but I’ll accept the arm work-out for easy hair styling that I was unable to achieve before. I included a photo to show the size compared to a regular hairbrush.",5,0,B01LSUQSB0
